timestamp,route_id,stop_id,day_of_week,time_of_day,weather_temp,weather_precip,traffic_index,scheduled_minute_of_day,delay_min
2025-09-18T09:50:00,R2,S2,3,9.833333333333334,4.57,0.041,1.5,590,-0.33
2025-09-18T10:00:00,R5,S3,3,10.0,2.99,0.0,1.5,600,8.32
2025-09-18T10:10:00,R5,S10,3,10.166666666666666,4.98,0.0,1.5,610,6.73
2025-09-18T10:20:00,R1,S2,3,10.333333333333334,7.83,0.0,1.5,620,4.71
2025-09-18T10:30:00,R5,S5,3,10.5,3.01,0.0,1.5,630,9.35
2025-09-18T10:40:00,R4,S5,3,10.666666666666666,7.28,0.0,1.5,640,4.92
2025-09-18T10:50:00,R1,S3,3,10.833333333333334,2.69,0.0,1.5,650,4.52
2025-09-18T11:00:00,R5,S7,3,11.0,3.35,0.0,1.0,660,4.44
2025-09-18T11:10:00,R4,S10,3,11.166666666666666,4.87,0.0,1.0,670,2.68
2025-09-18T11:20:00,R2,S5,3,11.333333333333334,7.93,0.0,1.0,680,1.35
2025-09-18T11:30:00,R4,S8,3,11.5,7.78,0.0,1.0,690,5.25
2025-09-18T11:40:00,R4,S8,3,11.666666666666666,2.47,0.0,1.0,700,4.57
2025-09-18T11:50:00,R3,S3,3,11.833333333333334,7.9,0.0,1.0,710,2.95
2025-09-18T12:00:00,R1,S7,3,12.0,3.86,0.0,1.0,720,6.11
2025-09-18T12:10:00,R3,S7,3,12.166666666666666,3.65,0.078,1.0,730,-4.27
2025-09-18T12:20:00,R1,S10,3,12.333333333333334,4.67,0.098,1.0,740,3.65
2025-09-18T12:30:00,R2,S10,3,12.5,4.7,0.0,1.0,750,4.51
2025-09-18T12:40:00,R1,S1,3,12.666666666666666,4.9,0.0,1.0,760,-0.68
2025-09-18T12:50:00,R3,S10,3,12.833333333333334,4.51,0.0,1.0,770,6.34
2025-09-18T13:00:00,R3,S6,3,13.0,7.74,0.0,1.0,780,0.43
2025-09-18T13:10:00,R4,S10,3,13.166666666666666,3.18,0.095,1.0,790,7.31
2025-09-18T13:20:00,R4,S1,3,13.333333333333334,8.74,0.0,1.0,800,1.77
2025-09-18T13:30:00,R4,S9,3,13.5,3.38,0.077,1.0,810,8.5
2025-09-18T13:40:00,R5,S4,3,13.666666666666666,7.41,0.0,1.0,820,-1.67
2025-09-18T13:50:00,R5,S2,3,13.833333333333334,1.85,0.0,1.0,830,1.04
2025-09-18T14:00:00,R5,S3,3,14.0,6.66,0.0,1.0,840,4.32
2025-09-18T14:10:00,R2,S4,3,14.166666666666666,5.71,0.0,1.0,850,7.46
2025-09-18T14:20:00,R1,S7,3,14.333333333333334,2.2,0.632,1.0,860,1.18
2025-09-18T14:30:00,R3,S5,3,14.5,5.92,0.0,1.0,870,6.03
2025-09-18T14:40:00,R3,S8,3,14.666666666666666,4.33,0.0,1.0,880,1.5
2025-09-18T14:50:00,R4,S1,3,14.833333333333334,7.37,0.0,1.0,890,4.39
2025-09-18T15:00:00,R3,S3,3,15.0,2.41,0.0,1.0,900,7.77
2025-09-18T15:10:00,R1,S1,3,15.166666666666666,6.12,0.0,1.0,910,4.51
2025-09-18T15:20:00,R4,S5,3,15.333333333333334,5.48,0.041,1.0,920,2.11
2025-09-18T15:30:00,R4,S6,3,15.5,5.64,0.017,1.0,930,8.14
2025-09-18T15:40:00,R4,S2,3,15.666666666666666,4.69,0.091,1.0,940,0.81
2025-09-18T15:50:00,R3,S8,3,15.833333333333334,10.39,0.023,1.0,950,4.92
2025-09-18T16:00:00,R4,S7,3,16.0,5.61,0.0,1.0,960,4.02
2025-09-18T16:10:00,R2,S10,3,16.166666666666668,5.9,0.19,1.0,970,-3.86
2025-09-18T16:20:00,R5,S4,3,16.333333333333332,6.91,0.014,1.0,980,6.39
2025-09-18T16:30:00,R4,S6,3,16.5,7.43,0.072,1.0,990,5.09
2025-09-18T16:40:00,R1,S7,3,16.666666666666668,4.69,0.0,1.0,1000,6.55
2025-09-18T16:50:00,R3,S6,3,16.833333333333332,7.89,0.0,1.0,1010,27.99
2025-09-18T17:00:00,R1,S3,3,17.0,5.74,0.0,1.5,1020,2.23
2025-09-18T17:10:00,R1,S5,3,17.166666666666668,4.74,0.052,1.5,1030,2.36
2025-09-18T17:20:00,R1,S10,3,17.333333333333332,6.56,0.014,1.5,1040,5.5
2025-09-18T17:30:00,R4,S6,3,17.5,4.65,0.125,1.5,1050,4.11
2025-09-18T17:40:00,R3,S9,3,17.666666666666668,8.04,0.0,1.5,1060,9.17
2025-09-18T17:50:00,R1,S7,3,17.833333333333332,6.58,0.0,1.5,1070,7.4
2025-09-18T18:00:00,R5,S6,3,18.0,2.73,0.106,1.5,1080,3.0
2025-09-18T18:10:00,R2,S5,3,18.166666666666668,3.04,0.0,1.5,1090,4.43
2025-09-18T18:20:00,R2,S8,3,18.333333333333332,7.45,0.199,1.5,1100,3.77
2025-09-18T18:30:00,R5,S3,3,18.5,7.76,0.0,1.5,1110,3.8
2025-09-18T18:40:00,R2,S2,3,18.666666666666668,5.05,0.134,1.5,1120,2.53
2025-09-18T18:50:00,R4,S5,3,18.833333333333332,4.9,0.15,1.5,1130,5.1
2025-09-18T19:00:00,R1,S2,3,19.0,1.82,0.0,1.5,1140,4.38
2025-09-18T19:10:00,R1,S1,3,19.166666666666668,5.06,0.0,1.5,1150,7.83
2025-09-18T19:20:00,R4,S10,3,19.333333333333332,6.48,0.0,1.5,1160,7.34
2025-09-18T19:30:00,R3,S10,3,19.5,8.31,0.0,1.5,1170,10.04
2025-09-18T19:40:00,R3,S3,3,19.666666666666668,8.57,0.0,1.5,1180,2.97
2025-09-18T19:50:00,R1,S1,3,19.833333333333332,3.0,0.0,1.5,1190,-2.11
2025-09-18T20:00:00,R4,S9,3,20.0,7.34,0.0,1.0,1200,-0.43
2025-09-18T20:10:00,R5,S10,3,20.166666666666668,5.73,0.2,1.0,1210,8.46
2025-09-18T20:20:00,R2,S2,3,20.333333333333332,2.34,0.095,1.0,1220,-0.07
2025-09-18T20:30:00,R2,S4,3,20.5,7.67,0.052,1.0,1230,4.7
2025-09-18T20:40:00,R3,S2,3,20.666666666666668,7.65,0.017,1.0,1240,4.01
2025-09-18T20:50:00,R4,S7,3,20.833333333333332,3.44,0.0,1.0,1250,3.46
2025-09-18T21:00:00,R5,S10,3,21.0,7.12,0.0,1.0,1260,1.21
2025-09-18T21:10:00,R4,S7,3,21.166666666666668,4.26,0.0,1.0,1270,2.82
2025-09-18T21:20:00,R2,S2,3,21.333333333333332,5.13,0.0,1.0,1280,4.66
2025-09-18T21:30:00,R1,S8,3,21.5,7.59,0.0,1.0,1290,-0.54
2025-09-18T21:40:00,R2,S5,3,21.666666666666668,3.56,0.0,1.0,1300,-0.34
2025-09-18T21:50:00,R4,S5,3,21.833333333333332,5.21,0.0,1.0,1310,0.98
2025-09-18T22:00:00,R3,S3,3,22.0,6.01,0.199,1.0,1320,0.43
2025-09-18T22:10:00,R2,S3,3,22.166666666666668,7.9,0.094,1.0,1330,-2.13
2025-09-18T22:20:00,R5,S4,3,22.333333333333332,3.63,0.0,1.0,1340,9.63
2025-09-18T22:30:00,R4,S2,3,22.5,5.68,0.0,1.0,1350,2.27
2025-09-18T22:40:00,R2,S5,3,22.666666666666668,10.78,0.0,1.0,1360,2.55
2025-09-18T22:50:00,R5,S5,3,22.833333333333332,6.46,0.0,1.0,1370,2.5
2025-09-18T23:00:00,R3,S2,3,23.0,3.37,0.0,1.0,1380,5.22
2025-09-18T23:10:00,R3,S1,3,23.166666666666668,8.81,0.0,1.0,1390,1.7
2025-09-18T23:20:00,R3,S5,3,23.333333333333332,3.24,0.0,1.0,1400,6.9
2025-09-18T23:30:00,R5,S7,3,23.5,4.39,0.0,1.0,1410,6.39
2025-09-18T23:40:00,R2,S5,3,23.666666666666668,4.31,0.0,1.0,1420,2.38
2025-09-18T23:50:00,R5,S1,3,23.833333333333332,3.55,0.0,1.0,1430,6.11
2025-09-19T00:00:00,R4,S3,4,0.0,6.06,0.14,1.0,0,5.08
2025-09-19T00:10:00,R3,S8,4,0.16666666666666666,3.86,0.0,1.0,10,5.41
2025-09-19T00:20:00,R2,S9,4,0.3333333333333333,9.11,0.0,1.0,20,1.12
2025-09-19T00:30:00,R4,S10,4,0.5,3.68,0.333,1.0,30,3.17
2025-09-19T00:40:00,R4,S10,4,0.6666666666666666,5.46,0.095,1.0,40,2.11
2025-09-19T00:50:00,R1,S4,4,0.8333333333333334,6.27,0.025,1.0,50,-2.71
2025-09-19T01:00:00,R2,S3,4,1.0,6.86,0.104,1.0,60,4.02
2025-09-19T01:10:00,R5,S8,4,1.1666666666666667,9.05,0.07,1.0,70,42.3
2025-09-19T01:20:00,R2,S10,4,1.3333333333333333,4.95,0.106,1.0,80,0.29
2025-09-19T01:30:00,R1,S8,4,1.5,3.0,0.0,1.0,90,3.19
2025-09-19T01:40:00,R1,S1,4,1.6666666666666665,2.5,0.399,1.0,100,-2.37
2025-09-19T01:50:00,R1,S3,4,1.8333333333333335,5.88,0.0,1.0,110,0.66
2025-09-19T02:00:00,R3,S8,4,2.0,4.23,0.0,1.0,120,2.5
2025-09-19T02:10:00,R1,S3,4,2.1666666666666665,6.63,0.0,1.0,130,0.07
2025-09-19T02:20:00,R5,S7,4,2.3333333333333335,3.64,0.056,1.0,140,10.99
2025-09-19T02:30:00,R4,S10,4,2.5,3.26,0.175,1.0,150,1.49
2025-09-19T02:40:00,R1,S9,4,2.6666666666666665,5.09,0.062,1.0,160,1.88
2025-09-19T02:50:00,R4,S10,4,2.8333333333333335,5.33,0.0,1.0,170,7.78
2025-09-19T03:00:00,R5,S1,4,3.0,4.81,0.0,1.0,180,32.22
2025-09-19T03:10:00,R1,S5,4,3.1666666666666665,5.87,0.302,1.0,190,5.05
2025-09-19T03:20:00,R2,S2,4,3.3333333333333335,6.42,0.113,1.0,200,1.7
2025-09-19T03:30:00,R4,S1,4,3.5,3.19,0.0,1.0,210,4.0
2025-09-19T03:40:00,R2,S7,4,3.6666666666666665,6.52,0.141,1.0,220,40.22
2025-09-19T03:50:00,R4,S5,4,3.8333333333333335,5.3,0.0,1.0,230,3.79
2025-09-19T04:00:00,R1,S10,4,4.0,1.9,0.0,1.0,240,0.79
2025-09-19T04:10:00,R2,S6,4,4.166666666666667,9.02,0.094,1.0,250,0.39
2025-09-19T04:20:00,R2,S3,4,4.333333333333333,4.07,0.0,1.0,260,1.44
2025-09-19T04:30:00,R4,S8,4,4.5,4.62,0.0,1.0,270,3.56
2025-09-19T04:40:00,R1,S7,4,4.666666666666667,8.49,0.0,1.0,280,0.32
2025-09-19T04:50:00,R1,S3,4,4.833333333333333,0.97,0.0,1.0,290,2.37
2025-09-19T05:00:00,R1,S9,4,5.0,5.83,0.0,1.0,300,5.53
2025-09-19T05:10:00,R2,S9,4,5.166666666666667,8.58,0.041,1.0,310,2.03
2025-09-19T05:20:00,R5,S3,4,5.333333333333333,-0.08,0.0,1.0,320,1.9
2025-09-19T05:30:00,R3,S8,4,5.5,2.63,0.152,1.0,330,5.74
2025-09-19T05:40:00,R3,S2,4,5.666666666666667,5.88,0.0,1.0,340,4.27
2025-09-19T05:50:00,R3,S7,4,5.833333333333333,5.15,0.0,1.0,350,3.0
2025-09-19T06:00:00,R1,S3,4,6.0,3.64,0.0,1.0,360,2.76
2025-09-19T06:10:00,R5,S7,4,6.166666666666667,6.27,0.0,1.0,370,3.48
2025-09-19T06:20:00,R4,S8,4,6.333333333333333,3.42,0.0,1.0,380,4.8
2025-09-19T06:30:00,R1,S1,4,6.5,4.19,0.0,1.0,390,4.99
2025-09-19T06:40:00,R1,S1,4,6.666666666666667,6.97,0.087,1.0,400,3.55
2025-09-19T06:50:00,R2,S1,4,6.833333333333333,5.23,0.145,1.0,410,4.36
2025-09-19T07:00:00,R3,S5,4,7.0,4.27,0.0,1.0,420,6.34
2025-09-19T07:10:00,R5,S5,4,7.166666666666667,7.28,0.0,1.0,430,4.41
2025-09-19T07:20:00,R3,S8,4,7.333333333333333,4.47,0.0,1.0,440,5.09
2025-09-19T07:30:00,R1,S9,4,7.5,3.07,0.097,1.0,450,4.75
2025-09-19T07:40:00,R4,S1,4,7.666666666666667,5.07,0.0,1.0,460,6.03
2025-09-19T07:50:00,R4,S8,4,7.833333333333333,5.22,0.0,1.0,470,4.46
2025-09-19T08:00:00,R3,S8,4,8.0,2.03,0.0,1.5,480,7.29
2025-09-19T08:10:00,R5,S4,4,8.166666666666666,5.96,0.0,1.5,490,5.1
2025-09-19T08:20:00,R3,S3,4,8.333333333333334,4.95,0.049,1.5,500,3.78
2025-09-19T08:30:00,R2,S3,4,8.5,4.96,0.104,1.5,510,6.13
2025-09-19T08:40:00,R1,S1,4,8.666666666666666,6.71,0.088,1.5,520,2.0
2025-09-19T08:50:00,R3,S4,4,8.833333333333334,3.89,0.081,1.5,530,5.17
2025-09-19T09:00:00,R5,S9,4,9.0,4.88,0.0,1.5,540,4.52
2025-09-19T09:10:00,R2,S3,4,9.166666666666666,5.1,0.0,1.5,550,5.16
2025-09-19T09:20:00,R5,S2,4,9.333333333333334,1.86,0.0,1.5,560,11.47
2025-09-19T09:30:00,R1,S1,4,9.5,7.6,0.0,1.5,570,0.75
2025-09-19T09:40:00,R3,S6,4,9.666666666666666,2.06,0.09,1.5,580,5.78
2025-09-19T09:50:00,R4,S1,4,9.833333333333334,6.25,0.0,1.5,590,0.78
2025-09-19T10:00:00,R1,S10,4,10.0,8.64,0.0,1.5,600,3.74
2025-09-19T10:10:00,R2,S3,4,10.166666666666666,4.21,0.0,1.5,610,1.61
2025-09-19T10:20:00,R2,S6,4,10.333333333333334,6.81,0.0,1.5,620,6.99
2025-09-19T10:30:00,R4,S2,4,10.5,3.15,0.0,1.5,630,4.18
2025-09-19T10:40:00,R3,S9,4,10.666666666666666,5.94,0.004,1.5,640,9.7
2025-09-19T10:50:00,R4,S10,4,10.833333333333334,1.52,0.278,1.5,650,3.95
2025-09-19T11:00:00,R2,S9,4,11.0,4.39,0.0,1.0,660,-1.83
2025-09-19T11:10:00,R4,S9,4,11.166666666666666,4.99,0.108,1.0,670,6.62
2025-09-19T11:20:00,R1,S9,4,11.333333333333334,4.37,0.044,1.0,680,3.73
2025-09-19T11:30:00,R4,S2,4,11.5,4.17,0.0,1.0,690,4.13
2025-09-19T11:40:00,R5,S10,4,11.666666666666666,6.94,0.0,1.0,700,1.48
2025-09-19T11:50:00,R4,S7,4,11.833333333333334,1.78,0.0,1.0,710,5.81
2025-09-19T12:00:00,R2,S8,4,12.0,5.9,0.0,1.0,720,7.05
2025-09-19T12:10:00,R4,S1,4,12.166666666666666,5.95,0.008,1.0,730,5.22
2025-09-19T12:20:00,R1,S2,4,12.333333333333334,3.92,0.088,1.0,740,5.09
2025-09-19T12:30:00,R1,S6,4,12.5,3.96,0.0,1.0,750,-2.17
2025-09-19T12:40:00,R1,S6,4,12.666666666666666,3.29,0.072,1.0,760,5.75
2025-09-19T12:50:00,R4,S3,4,12.833333333333334,5.1,0.062,1.0,770,1.47
2025-09-19T13:00:00,R5,S1,4,13.0,3.77,0.0,1.0,780,7.7
2025-09-19T13:10:00,R4,S4,4,13.166666666666666,4.84,0.352,1.0,790,5.11
2025-09-19T13:20:00,R1,S2,4,13.333333333333334,9.76,0.0,1.0,800,-0.0
2025-09-19T13:30:00,R1,S10,4,13.5,7.65,0.0,1.0,810,1.68
2025-09-19T13:40:00,R2,S2,4,13.666666666666666,5.82,0.224,1.0,820,5.91
2025-09-19T13:50:00,R4,S4,4,13.833333333333334,4.99,0.005,1.0,830,0.19
2025-09-19T14:00:00,R4,S5,4,14.0,4.32,0.0,1.0,840,-0.39
2025-09-19T14:10:00,R2,S7,4,14.166666666666666,7.07,0.0,1.0,850,21.08
2025-09-19T14:20:00,R1,S2,4,14.333333333333334,3.04,0.0,1.0,860,1.18
2025-09-19T14:30:00,R3,S10,4,14.5,2.14,0.0,1.0,870,5.61
2025-09-19T14:40:00,R4,S2,4,14.666666666666666,6.02,0.0,1.0,880,5.44
2025-09-19T14:50:00,R4,S3,4,14.833333333333334,6.96,0.0,1.0,890,2.96
2025-09-19T15:00:00,R4,S8,4,15.0,7.71,0.0,1.0,900,8.31
2025-09-19T15:10:00,R4,S10,4,15.166666666666666,3.26,0.0,1.0,910,5.19
2025-09-19T15:20:00,R2,S7,4,15.333333333333334,0.81,0.0,1.0,920,7.51
2025-09-19T15:30:00,R2,S8,4,15.5,6.92,0.0,1.0,930,8.47
2025-09-19T15:40:00,R2,S4,4,15.666666666666666,2.35,0.183,1.0,940,4.6
2025-09-19T15:50:00,R4,S8,4,15.833333333333334,4.21,0.064,1.0,950,-0.72
2025-09-19T16:00:00,R1,S5,4,16.0,7.23,0.0,1.0,960,-0.72
2025-09-19T16:10:00,R4,S10,4,16.166666666666668,5.93,0.0,1.0,970,40.72
2025-09-19T16:20:00,R1,S10,4,16.333333333333332,1.55,0.0,1.0,980,6.81
2025-09-19T16:30:00,R4,S3,4,16.5,5.72,0.309,1.0,990,3.91
2025-09-19T16:40:00,R4,S4,4,16.666666666666668,4.3,0.015,1.0,1000,-4.61
2025-09-19T16:50:00,R2,S3,4,16.833333333333332,4.11,0.0,1.0,1010,2.23
2025-09-19T17:00:00,R2,S2,4,17.0,8.2,0.0,1.5,1020,3.47
2025-09-19T17:10:00,R4,S6,4,17.166666666666668,5.4,0.0,1.5,1030,3.02
2025-09-19T17:20:00,R4,S1,4,17.333333333333332,4.93,0.246,1.5,1040,0.08
2025-09-19T17:30:00,R2,S1,4,17.5,4.61,0.383,1.5,1050,5.62
2025-09-19T17:40:00,R4,S1,4,17.666666666666668,4.88,0.251,1.5,1060,3.84
2025-09-19T17:50:00,R4,S6,4,17.833333333333332,6.59,0.0,1.5,1070,7.6
2025-09-19T18:00:00,R5,S4,4,18.0,1.88,0.0,1.5,1080,8.17
2025-09-19T18:10:00,R2,S10,4,18.166666666666668,8.11,0.0,1.5,1090,3.83
2025-09-19T18:20:00,R2,S2,4,18.333333333333332,4.39,0.0,1.5,1100,3.36
2025-09-19T18:30:00,R3,S5,4,18.5,3.2,0.0,1.5,1110,8.46
2025-09-19T18:40:00,R1,S6,4,18.666666666666668,8.51,0.0,1.5,1120,6.93
2025-09-19T18:50:00,R5,S2,4,18.833333333333332,1.87,0.045,1.5,1130,3.23
2025-09-19T19:00:00,R1,S3,4,19.0,4.27,0.0,1.5,1140,2.71
2025-09-19T19:10:00,R5,S1,4,19.166666666666668,5.53,0.0,1.5,1150,4.91
2025-09-19T19:20:00,R2,S9,4,19.333333333333332,5.16,0.0,1.5,1160,8.07
2025-09-19T19:30:00,R1,S3,4,19.5,6.33,0.0,1.5,1170,2.95
2025-09-19T19:40:00,R2,S8,4,19.666666666666668,6.7,0.0,1.5,1180,5.59
2025-09-19T19:50:00,R3,S9,4,19.833333333333332,6.75,0.014,1.5,1190,10.06
2025-09-19T20:00:00,R5,S5,4,20.0,7.47,0.0,1.0,1200,1.37
2025-09-19T20:10:00,R5,S6,4,20.166666666666668,5.07,0.249,1.0,1210,6.34
2025-09-19T20:20:00,R2,S6,4,20.333333333333332,2.56,0.056,1.0,1220,4.66
2025-09-19T20:30:00,R4,S10,4,20.5,6.11,0.324,1.0,1230,1.61
2025-09-19T20:40:00,R5,S1,4,20.666666666666668,4.96,0.0,1.0,1240,5.06
2025-09-19T20:50:00,R2,S6,4,20.833333333333332,8.13,0.0,1.0,1250,3.51
2025-09-19T21:00:00,R4,S10,4,21.0,2.89,0.008,1.0,1260,1.45
2025-09-19T21:10:00,R4,S2,4,21.166666666666668,4.4,0.056,1.0,1270,4.79
2025-09-19T21:20:00,R5,S1,4,21.333333333333332,6.32,0.093,1.0,1280,0.73
2025-09-19T21:30:00,R3,S5,4,21.5,6.06,0.0,1.0,1290,-2.18
2025-09-19T21:40:00,R1,S6,4,21.666666666666668,4.15,0.0,1.0,1300,4.21
2025-09-19T21:50:00,R1,S5,4,21.833333333333332,7.56,0.0,1.0,1310,-1.52
2025-09-19T22:00:00,R3,S10,4,22.0,5.77,0.0,1.0,1320,3.91
2025-09-19T22:10:00,R5,S1,4,22.166666666666668,1.92,0.0,1.0,1330,0.08
2025-09-19T22:20:00,R4,S10,4,22.333333333333332,5.67,0.131,1.0,1340,10.75
2025-09-19T22:30:00,R1,S4,4,22.5,5.26,0.0,1.0,1350,10.89
2025-09-19T22:40:00,R2,S4,4,22.666666666666668,6.51,0.0,1.0,1360,0.84
2025-09-19T22:50:00,R5,S4,4,22.833333333333332,6.93,0.183,1.0,1370,1.2
2025-09-19T23:00:00,R4,S7,4,23.0,5.47,0.0,1.0,1380,5.15
2025-09-19T23:10:00,R2,S9,4,23.166666666666668,5.45,0.0,1.0,1390,0.47
2025-09-19T23:20:00,R5,S6,4,23.333333333333332,0.26,0.0,1.0,1400,7.34
2025-09-19T23:30:00,R4,S8,4,23.5,4.67,0.258,1.0,1410,5.97
2025-09-19T23:40:00,R1,S7,4,23.666666666666668,8.06,0.0,1.0,1420,4.31
2025-09-19T23:50:00,R4,S5,4,23.833333333333332,2.91,0.0,1.0,1430,3.65
2025-09-20T00:00:00,R5,S6,5,0.0,4.86,0.09,1.0,0,8.77
2025-09-20T00:10:00,R4,S1,5,0.16666666666666666,1.99,0.31,1.0,10,4.7
2025-09-20T00:20:00,R1,S10,5,0.3333333333333333,3.15,0.028,1.0,20,2.19
2025-09-20T00:30:00,R5,S10,5,0.5,6.68,0.026,1.0,30,6.43
2025-09-20T00:40:00,R2,S4,5,0.6666666666666666,5.18,0.638,1.0,40,2.44
2025-09-20T00:50:00,R1,S2,5,0.8333333333333334,6.63,0.152,1.0,50,35.59
2025-09-20T01:00:00,R3,S4,5,1.0,3.56,0.026,1.0,60,2.22
2025-09-20T01:10:00,R4,S3,5,1.1666666666666667,1.79,0.019,1.0,70,2.1
2025-09-20T01:20:00,R5,S9,5,1.3333333333333333,3.13,0.025,1.0,80,3.16
2025-09-20T01:30:00,R5,S6,5,1.5,9.5,0.122,1.0,90,8.16
2025-09-20T01:40:00,R1,S8,5,1.6666666666666665,3.17,0.114,1.0,100,-0.27
2025-09-20T01:50:00,R5,S5,5,1.8333333333333335,4.08,0.032,1.0,110,1.05
2025-09-20T02:00:00,R3,S1,5,2.0,5.71,0.025,1.0,120,3.75
2025-09-20T02:10:00,R5,S2,5,2.1666666666666665,3.51,0.05,1.0,130,6.26
2025-09-20T02:20:00,R4,S2,5,2.3333333333333335,6.54,0.163,1.0,140,1.77
2025-09-20T02:30:00,R5,S2,5,2.5,3.46,0.008,1.0,150,3.05
2025-09-20T02:40:00,R4,S4,5,2.6666666666666665,6.28,0.145,1.0,160,10.26
2025-09-20T02:50:00,R4,S2,5,2.8333333333333335,6.23,0.047,1.0,170,0.48
2025-09-20T03:00:00,R5,S2,5,3.0,5.81,0.022,1.0,180,4.55
2025-09-20T03:10:00,R4,S9,5,3.1666666666666665,5.29,0.157,1.0,190,1.42
2025-09-20T03:20:00,R1,S1,5,3.3333333333333335,5.81,0.055,1.0,200,1.94
2025-09-20T03:30:00,R2,S1,5,3.5,2.95,0.002,1.0,210,7.64
2025-09-20T03:40:00,R4,S7,5,3.6666666666666665,2.77,0.021,1.0,220,6.04
2025-09-20T03:50:00,R4,S3,5,3.8333333333333335,4.89,0.016,1.0,230,2.89
2025-09-20T04:00:00,R4,S3,5,4.0,7.67,0.029,1.0,240,6.65
2025-09-20T04:10:00,R5,S9,5,4.166666666666667,4.9,0.292,1.0,250,3.27
2025-09-20T04:20:00,R3,S3,5,4.333333333333333,4.28,0.093,1.0,260,2.59
2025-09-20T04:30:00,R3,S10,5,4.5,7.04,0.067,1.0,270,5.91
2025-09-20T04:40:00,R5,S3,5,4.666666666666667,7.11,0.095,1.0,280,0.63
2025-09-20T04:50:00,R1,S4,5,4.833333333333333,7.29,0.213,1.0,290,6.84
2025-09-20T05:00:00,R5,S3,5,5.0,3.74,0.113,1.0,300,6.79
2025-09-20T05:10:00,R1,S6,5,5.166666666666667,7.8,0.129,1.0,310,1.38
2025-09-20T05:20:00,R2,S9,5,5.333333333333333,3.11,0.342,1.0,320,4.78
2025-09-20T05:30:00,R2,S7,5,5.5,1.73,0.004,1.0,330,6.84
2025-09-20T05:40:00,R3,S2,5,5.666666666666667,3.5,0.162,1.0,340,2.5
2025-09-20T05:50:00,R2,S9,5,5.833333333333333,6.55,0.024,1.0,350,5.74
2025-09-20T06:00:00,R5,S9,5,6.0,6.48,0.295,1.0,360,3.43
2025-09-20T06:10:00,R5,S5,5,6.166666666666667,5.79,0.049,1.0,370,7.37
2025-09-20T06:20:00,R4,S7,5,6.333333333333333,4.04,0.08,1.0,380,10.1
2025-09-20T06:30:00,R3,S5,5,6.5,4.78,0.064,1.0,390,-1.55
2025-09-20T06:40:00,R3,S10,5,6.666666666666667,4.77,0.093,1.0,400,8.7
2025-09-20T06:50:00,R1,S3,5,6.833333333333333,3.39,0.24,1.0,410,-0.48
2025-09-20T07:00:00,R3,S8,5,7.0,5.95,0.133,1.0,420,1.3
2025-09-20T07:10:00,R4,S3,5,7.166666666666667,3.03,0.044,1.0,430,1.55
2025-09-20T07:20:00,R1,S9,5,7.333333333333333,8.35,0.067,1.0,440,5.1
2025-09-20T07:30:00,R4,S7,5,7.5,5.3,0.127,1.0,450,2.51
2025-09-20T07:40:00,R3,S5,5,7.666666666666667,6.86,0.053,1.0,460,5.61
2025-09-20T07:50:00,R4,S10,5,7.833333333333333,8.52,0.144,1.0,470,2.6
2025-09-20T08:00:00,R4,S10,5,8.0,3.15,0.018,1.5,480,1.02
2025-09-20T08:10:00,R4,S5,5,8.166666666666666,6.22,0.05,1.5,490,6.03
2025-09-20T08:20:00,R1,S6,5,8.333333333333334,4.43,0.034,1.5,500,-1.33
2025-09-20T08:30:00,R4,S2,5,8.5,8.04,0.031,1.5,510,5.27
2025-09-20T08:40:00,R5,S4,5,8.666666666666666,7.56,0.059,1.5,520,9.5
2025-09-20T08:50:00,R2,S3,5,8.833333333333334,6.16,0.039,1.5,530,5.83
2025-09-20T09:00:00,R1,S2,5,9.0,3.98,0.041,1.5,540,3.53
2025-09-20T09:10:00,R4,S1,5,9.166666666666666,7.17,0.137,1.5,550,2.15
2025-09-20T09:20:00,R1,S5,5,9.333333333333334,7.01,0.051,1.5,560,6.35
2025-09-20T09:30:00,R1,S5,5,9.5,6.82,0.102,1.5,570,3.92
2025-09-20T09:40:00,R5,S9,5,9.666666666666666,3.74,0.09,1.5,580,11.98
2025-09-20T09:50:00,R5,S4,5,9.833333333333334,7.89,0.128,1.5,590,5.79
2025-09-20T10:00:00,R2,S2,5,10.0,5.66,0.275,1.5,600,2.93
2025-09-20T10:10:00,R5,S9,5,10.166666666666666,1.76,0.14,1.5,610,6.35
2025-09-20T10:20:00,R2,S2,5,10.333333333333334,6.18,0.061,1.5,620,2.08
2025-09-20T10:30:00,R1,S3,5,10.5,4.56,0.108,1.5,630,2.46
2025-09-20T10:40:00,R4,S1,5,10.666666666666666,5.42,0.124,1.5,640,3.85
2025-09-20T10:50:00,R3,S4,5,10.833333333333334,3.51,0.234,1.5,650,4.96
2025-09-20T11:00:00,R1,S7,5,11.0,6.07,0.167,1.0,660,3.83
2025-09-20T11:10:00,R3,S9,5,11.166666666666666,1.63,0.025,1.0,670,6.51
2025-09-20T11:20:00,R5,S8,5,11.333333333333334,2.96,0.03,1.0,680,6.7
2025-09-20T11:30:00,R4,S6,5,11.5,6.13,0.257,1.0,690,0.18
2025-09-20T11:40:00,R1,S4,5,11.666666666666666,6.94,0.067,1.0,700,7.95
2025-09-20T11:50:00,R5,S7,5,11.833333333333334,4.62,0.01,1.0,710,6.5
2025-09-20T12:00:00,R4,S1,5,12.0,4.29,0.003,1.0,720,0.15
